country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","28-09-2025 17:00:00",26.4703136,80.3229863,NO2,49,66,56
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","28-09-2025 17:00:00",26.4703136,80.3229863,SO2,13,15,14
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","28-09-2025 17:00:00",26.766433,80.927299,SO2,40,44,41
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","28-09-2025 17:00:00",26.906111,80.948222,SO2,NA,NA,NA
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","28-09-2025 17:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","28-09-2025 17:00:00",26.428282,80.327067,PM10,18,42,29
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","28-09-2025 17:00:00",26.83399722,80.8917361,SO2,1,10,5
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","28-09-2025 17:00:00",28.999264,77.7590354,NH3,3,10,5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","28-09-2025 17:00:00",28.725645,77.749675,OZONE,5,36,28
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","28-09-2025 17:00:00",25.4547,78.6039,NO2,6,6,6
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","28-09-2025 17:00:00",26.509954,80.249612,PM2.5,15,43,29
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","28-09-2025 17:00:00",26.509954,80.249612,PM10,29,51,38
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","28-09-2025 17:00:00",26.509954,80.249612,OZONE,21,26,23
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","28-09-2025 17:00:00",28.725645,77.749675,PM10,48,140,84
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","28-09-2025 17:00:00",26.8458805,80.9365541,NH3,14,23,17
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","28-09-2025 17:00:00",23.616515,87.119133,PM10,32,83,60
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","28-09-2025 17:00:00",23.616515,87.119133,CO,52,93,61
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","28-09-2025 17:00:00",23.616515,87.119133,OZONE,12,38,30
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","28-09-2025 17:00:00",22.7605581,88.3617589,NH3,5,7,6
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","28-09-2025 17:00:00",23.5087640,87.3544400,NO2,5,19,11
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","28-09-2025 17:00:00",28.849399,78.742362,PM10,44,125,82
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","28-09-2025 17:00:00",28.849399,78.742362,CO,20,31,22
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","28-09-2025 17:00:00",28.849399,78.742362,OZONE,21,24,23
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","28-09-2025 17:00:00",28.802625,78.753728,NO2,25,29,29
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","28-09-2025 17:00:00",29.4723508,77.7194031,PM10,36,198,105
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","28-09-2025 17:00:00",25.425602,81.917152,NO2,6,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","28-09-2025 17:00:00",25.425602,81.917152,OZONE,36,49,42
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","28-09-2025 17:00:00",25.494,81.863,SO2,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","28-09-2025 17:00:00",25.494,81.863,OZONE,11,26,21
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","28-09-2025 17:00:00","25.44919916 ","81.82735986 ",SO2,5,112,43
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","28-09-2025 17:00:00",27.5714090,77.6557570,NO2,12,12,12
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","28-09-2025 17:00:00",27.5714090,77.6557570,NH3,1,2,1
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","28-09-2025 17:00:00",30.269444,78.044167,PM2.5,12,57,35
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","28-09-2025 17:00:00",28.5447608,77.3231257,PM2.5,13,341,124
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","28-09-2025 17:00:00",28.5447608,77.3231257,PM10,71,495,228
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","28-09-2025 17:00:00",28.5898,77.3101,PM2.5,20,275,90
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","28-09-2025 17:00:00",23.6979360,86.9443950,PM10,27,69,51
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","28-09-2025 17:00:00",23.6979360,86.9443950,NH3,1,1,1
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","28-09-2025 17:00:00",23.6979360,86.9443950,OZONE,4,26,19
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","28-09-2025 17:00:00",23.549395,87.300496,NO2,23,27,25
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","28-09-2025 17:00:00",28.569230,77.393848,CO,14,106,30
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","28-09-2025 17:00:00",25.301778,82.996789,NH3,1,1,1
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","28-09-2025 17:00:00",22.06047,88.109737,SO2,11,14,13
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","28-09-2025 17:00:00",22.06047,88.109737,OZONE,22,32,27
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","28-09-2025 17:00:00",22.629801,88.352017,OZONE,35,42,40
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","28-09-2025 17:00:00",22.554954,88.292568,NO2,9,34,20
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","28-09-2025 17:00:00",22.611968,88.347422,NO2,21,27,23
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","28-09-2025 17:00:00",22.5687319,88.2797276,SO2,2,8,6
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","28-09-2025 17:00:00",22.58157048,88.41002457,PM10,27,44,38
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","28-09-2025 17:00:00",22.49929,88.36917,CO,16,24,17
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","28-09-2025 17:00:00",22.627847,88.380669,NO2,21,30,25
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","28-09-2025 17:00:00",22.627847,88.380669,SO2,13,19,17
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","28-09-2025 17:00:00",22.5448082,88.3403691,PM2.5,35,50,43
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","28-09-2025 17:00:00",22.5448082,88.3403691,SO2,4,31,13
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","28-09-2025 17:00:00",26.6879226,88.4152495,SO2,10,12,11
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","28-09-2025 17:00:00",26.6879226,88.4152495,CO,19,59,41
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","28-09-2025 17:00:00",13.67,79.35,NO2,4,14,9
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","28-09-2025 17:00:00",13.67,79.35,SO2,2,4,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","28-09-2025 17:00:00",13.67,79.35,OZONE,5,24,17
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","28-09-2025 17:00:00",13.615387,79.409230,NO2,6,8,7
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","28-09-2025 17:00:00",13.615387,79.409230,NH3,3,5,4
India,Assam,Silchar,"Tarapur, Silchar - PCBA","28-09-2025 17:00:00",24.82827,92.79525,CO,12,67,15
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","28-09-2025 17:00:00",26.987634,94.636574,PM2.5,18,49,26
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","28-09-2025 17:00:00",26.146529,87.454184,PM2.5,43,64,50
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","28-09-2025 17:00:00",27.103358,93.679645,PM2.5,12,61,31
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","28-09-2025 17:00:00",27.103358,93.679645,CO,8,15,9
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","28-09-2025 17:00:00",26.071318,91.87488,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","28-09-2025 17:00:00",16.5150833,80.5181667,OZONE,4,20,18
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","28-09-2025 17:00:00",13.204880,79.097889,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","28-09-2025 17:00:00",13.204880,79.097889,NO2,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","28-09-2025 17:00:00",26.349082,92.68449,CO,2,44,33
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","28-09-2025 17:00:00",26.349082,92.68449,OZONE,5,9,9
India,Assam,Silchar,"Tarapur, Silchar - PCBA","28-09-2025 17:00:00",24.82827,92.79525,PM2.5,38,39,39
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","28-09-2025 17:00:00",14.465052,78.824187,PM10,54,73,62
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","28-09-2025 17:00:00",14.465052,78.824187,NH3,5,5,5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","28-09-2025 17:00:00",14.465052,78.824187,SO2,18,21,20
India,Assam,Guwahati,"IITG, Guwahati - PCBA","28-09-2025 17:00:00",26.2028636,91.70046436,CO,2,16,7
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","28-09-2025 17:00:00",26.10887,91.589544,OZONE,13,18,15
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","28-09-2025 17:00:00",26.071318,91.87488,SO2,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","28-09-2025 17:00:00",26.071318,91.87488,CO,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","28-09-2025 17:00:00",13.615387,79.409230,OZONE,32,35,34
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","28-09-2025 17:00:00",26.187500,91.744194,PM2.5,12,56,30
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","28-09-2025 17:00:00",25.567520,83.966379,SO2,2,12,8
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","28-09-2025 17:00:00",25.567520,83.966379,OZONE,1,147,87
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","28-09-2025 17:00:00",25.7808257,84.7446768,NO2,1,1,1
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","28-09-2025 17:00:00",25.7808257,84.7446768,SO2,7,9,8
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","28-09-2025 17:00:00",24.7955,84.9994,OZONE,19,21,20
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","28-09-2025 17:00:00",24.792403,84.992416,PM2.5,28,60,42
India,Bihar,Munger,"Town Hall, Munger - BSPCB","28-09-2025 17:00:00",25.376776,86.471523,NH3,5,7,6
India,Bihar,Munger,"Town Hall, Munger - BSPCB","28-09-2025 17:00:00",25.376776,86.471523,SO2,16,20,17
India,Bihar,Munger,"Town Hall, Munger - BSPCB","28-09-2025 17:00:00",25.376776,86.471523,OZONE,10,11,11
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","28-09-2025 17:00:00",26.11442,85.39813,PM2.5,14,65,38
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","28-09-2025 17:00:00",25.586562,85.043586,SO2,7,10,9
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","28-09-2025 17:00:00",25.586562,85.043586,OZONE,46,66,57
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","28-09-2025 17:00:00",25.592539,85.227158,CO,14,33,24
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","28-09-2025 17:00:00",26.11442,85.39813,CO,19,35,22
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","28-09-2025 17:00:00",26.1403345,85.3650192,PM2.5,30,43,40
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","28-09-2025 17:00:00",26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","28-09-2025 17:00:00",27.308328,84.531742,NH3,1,1,1
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","28-09-2025 17:00:00",25.697189,85.245900,SO2,1,6,4
India,Bihar,Munger,"Town Hall, Munger - BSPCB","28-09-2025 17:00:00",25.376776,86.471523,PM2.5,43,51,47
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","28-09-2025 17:00:00",25.567520,83.966379,PM2.5,63,64,63
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","28-09-2025 17:00:00",26.63086,84.90051,SO2,2,3,3
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","28-09-2025 17:00:00",30.719859,76.738637,CO,34,87,36
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","28-09-2025 17:00:00",21.194815,81.314770,PM10,6,33,14
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","28-09-2025 17:00:00",21.194815,81.314770,NO2,1,35,6
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","28-09-2025 17:00:00",21.185571,81.343175,CO,26,38,37
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","28-09-2025 17:00:00",30.735567,76.775714,SO2,1,4,2
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","28-09-2025 17:00:00",30.751462,76.762879,CO,20,47,23
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","28-09-2025 17:00:00",30.719859,76.738637,PM2.5,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","28-09-2025 17:00:00",30.719859,76.738637,PM10,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","28-09-2025 17:00:00",25.892357,86.590325,PM10,11,76,45
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","28-09-2025 17:00:00",25.892357,86.590325,NO2,7,8,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","28-09-2025 17:00:00",25.892357,86.590325,NH3,4,4,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","28-09-2025 17:00:00",25.859655,85.77944,NH3,2,2,2
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","28-09-2025 17:00:00",25.859655,85.77944,OZONE,8,14,10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","28-09-2025 17:00:00",21.224231,81.408350,NH3,2,4,3
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","28-09-2025 17:00:00",21.224231,81.408350,SO2,4,9,6
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","28-09-2025 17:00:00",25.859655,85.77944,PM10,25,80,48
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","28-09-2025 17:00:00",26.2271665,84.3570427,CO,70,106,79
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","28-09-2025 17:00:00",25.03280,85.41948,PM2.5,100,111,102
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","28-09-2025 17:00:00",25.892357,86.590325,CO,38,44,39
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","28-09-2025 17:00:00",22.126650,83.483212,CO,18,32,28
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","28-09-2025 17:00:00",21.219665,81.630094,PM2.5,NA,NA,NA
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","28-09-2025 17:00:00",21.219665,81.630094,NO2,7,16,10
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","28-09-2025 17:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","28-09-2025 17:00:00",21.219665,81.630094,CO,10,20,13
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","28-09-2025 17:00:00",21.219665,81.630094,OZONE,7,20,12
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","28-09-2025 17:00:00",28.695381,77.181665,OZONE,5,109,46
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","28-09-2025 17:00:00",28.4706914,77.1099364,PM2.5,15,207,79
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","28-09-2025 17:00:00",28.4706914,77.1099364,CO,35,91,38
India,Delhi,Delhi,"Bawana, Delhi - DPCC","28-09-2025 17:00:00",28.776200,77.051074,OZONE,7,105,39
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","28-09-2025 17:00:00",28.7256504,77.2011573,OZONE,10,151,73
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","28-09-2025 17:00:00",28.656756,77.227234,PM10,43,184,108
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","28-09-2025 17:00:00",28.656756,77.227234,NH3,7,19,12
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","28-09-2025 17:00:00",28.656756,77.227234,CO,38,68,41
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","28-09-2025 17:00:00",22.118125,83.140608,CO,22,42,26
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","28-09-2025 17:00:00",22.368195,82.746431,SO2,6,13,9
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","28-09-2025 17:00:00",22.348441,82.549611,NO2,25,30,28
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","28-09-2025 17:00:00",22.06631475,83.33820077,OZONE,7,29,21
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","28-09-2025 17:00:00",28.647622,77.3158090,NO2,11,77,26
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","28-09-2025 17:00:00",28.5710274,77.0719006,CO,24,101,29
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","28-09-2025 17:00:00",28.6811736,77.3025234,NO2,34,56,48
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","28-09-2025 17:00:00",28.498571,77.264840,PM10,47,188,103
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","28-09-2025 17:00:00",28.498571,77.264840,CO,2,92,4
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","28-09-2025 17:00:00",21.237755,81.705301,CO,4,16,7
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","28-09-2025 17:00:00",22.08815,82.13737,CO,44,80,49
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","28-09-2025 17:00:00",28.6514781,77.1473105,OZONE,16,37,29
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","28-09-2025 17:00:00",28.5504249,77.2159377,NH3,9,13,11
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","28-09-2025 17:00:00",28.5504249,77.2159377,OZONE,14,34,25
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","28-09-2025 17:00:00",28.710508,77.249485,NO2,17,43,25
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","28-09-2025 17:00:00",28.710508,77.249485,SO2,22,30,26
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","28-09-2025 17:00:00",28.710508,77.249485,OZONE,4,103,25
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","28-09-2025 17:00:00",28.531346,77.190156,PM10,38,131,86
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","28-09-2025 17:00:00",28.674045,77.131023,CO,35,81,39
India,Delhi,Delhi,"Pusa, Delhi - IMD","28-09-2025 17:00:00",28.636110,77.173332,OZONE,5,118,59
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","28-09-2025 17:00:00",28.563262,77.186937,PM10,44,222,111
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","28-09-2025 17:00:00",28.563262,77.186937,NH3,4,6,4
India,Delhi,Delhi,"Rohini, Delhi - DPCC","28-09-2025 17:00:00",28.732528,77.119920,NO2,6,34,18
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","28-09-2025 17:00:00",28.580280,77.233829,SO2,5,20,13
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","28-09-2025 17:00:00",28.5918245,77.2273074,PM2.5,24,232,91
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","28-09-2025 17:00:00",28.611281,77.237738,PM10,49,193,112
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","28-09-2025 17:00:00",28.611281,77.237738,NO2,11,90,46
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","28-09-2025 17:00:00",28.530785,77.271255,PM10,62,235,122
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","28-09-2025 17:00:00",28.623763,77.287209,PM10,62,334,127
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","28-09-2025 17:00:00",28.623763,77.287209,NH3,5,7,6
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","28-09-2025 17:00:00",28.623763,77.287209,SO2,5,11,7
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","28-09-2025 17:00:00",28.674045,77.131023,NO2,21,81,40
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","28-09-2025 17:00:00",28.60909,77.0325413,PM2.5,23,77,44
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","28-09-2025 17:00:00",28.570173,76.933762,SO2,15,18,17
India,Delhi,Delhi,"Narela, Delhi - DPCC","28-09-2025 17:00:00",28.822836,77.101981,NO2,9,50,28
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","28-09-2025 17:00:00",28.567890,77.250515,SO2,1,42,10
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","28-09-2025 17:00:00",28.6573814,77.1585447,PM10,52,251,119
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","28-09-2025 17:00:00",28.6573814,77.1585447,NO2,23,114,53
India,Delhi,Delhi,"Mundka, Delhi - DPCC","28-09-2025 17:00:00",28.684678,77.076574,PM10,91,403,159
India,Delhi,Delhi,"Mundka, Delhi - DPCC","28-09-2025 17:00:00",28.684678,77.076574,NH3,4,5,4
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","28-09-2025 17:00:00",28.732820,77.170633,OZONE,20,133,50
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","28-09-2025 17:00:00",28.6514781,77.1473105,PM10,44,271,127
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","28-09-2025 17:00:00",21.613267,73.010555,OZONE,49,82,52
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","28-09-2025 17:00:00",23.163798,72.677768,PM10,55,109,83
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","28-09-2025 17:00:00",23.243639,72.68994,PM10,55,86,70
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","28-09-2025 17:00:00",23.243639,72.68994,OZONE,12,35,23
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","28-09-2025 17:00:00",23.221714,72.654328,OZONE,32,34,33
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","28-09-2025 17:00:00",20.362421,72.918013,PM2.5,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","28-09-2025 17:00:00",20.362421,72.918013,PM10,NA,NA,NA
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","28-09-2025 17:00:00",23.020509,72.579261,CO,16,48,31
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","28-09-2025 17:00:00",23.016834,72.625775,OZONE,6,39,24
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","28-09-2025 17:00:00",23.041137,72.456691,PM2.5,32,108,64
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","28-09-2025 17:00:00",23.023389,72.515201,NH3,4,5,4
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","28-09-2025 17:00:00",23.076793,72.627874,SO2,2,12,4
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","28-09-2025 17:00:00",28.060249,76.113115,NO2,1,87,44
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","28-09-2025 17:00:00",28.060249,76.113115,SO2,NA,NA,NA
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","28-09-2025 17:00:00",28.060249,76.113115,CO,14,34,20
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","28-09-2025 17:00:00",28.3153,76.9143,OZONE,14,77,43
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","28-09-2025 17:00:00",28.672342,77.315260,NH3,8,11,9
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","28-09-2025 17:00:00",28.672342,77.315260,CO,39,75,50
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","28-09-2025 17:00:00",22.977134,72.553024,PM10,52,117,87
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","28-09-2025 17:00:00",16.172806,75.659694,PM2.5,33,34,33
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","28-09-2025 17:00:00",16.172806,75.659694,OZONE,12,16,16
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","28-09-2025 17:00:00",12.951913,77.539784,PM2.5,21,66,32
